,support,itemsets
762,0.012625250501002005,frozenset({'VINTAGE DONKEY TAIL GAME '})
683,0.012625250501002005,frozenset({'SKULLS WRITING SET '})
1125,0.012625250501002005,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
904,0.012575150300601202,"frozenset({'LUNCH BAG PINK POLKADOT', 'CHARLOTTE BAG PINK POLKADOT'})"
1363,0.012575150300601202,"frozenset({'PARTY BUNTING', 'LUNCH BAG  BLACK SKULL.'})"
707,0.012575150300601202,frozenset({'STRAWBERRY   PICNIC BAG'})
1884,0.012575150300601202,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1156,0.012575150300601202,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
693,0.012575150300601202,frozenset({'SMALL PURPLE BABUSHKA NOTEBOOK '})
1114,0.012575150300601202,"frozenset({'JAM MAKING SET WITH JARS', 'ROSES REGENCY TEACUP AND SAUCER '})"
1376,0.012575150300601202,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG WOODLAND'})"
2,0.012575150300601202,frozenset({'12 MESSAGE CARDS WITH ENVELOPES'})
422,0.012575150300601202,frozenset({'OWL DOORSTOP'})
937,0.012575150300601202,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG VINTAGE ALPHABET '})"
293,0.012525050100200401,frozenset({'HEART FILIGREE DOVE LARGE'})
1158,0.012525050100200401,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
1503,0.012525050100200401,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET OF 4 PANTRY JELLY MOULDS'})"
878,0.012525050100200401,"frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'BLUE STRIPE CERAMIC DRAWER KNOB'})"
823,0.012525050100200401,"frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS', '60 CAKE CASES VINTAGE CHRISTMAS'})"
97,0.012525050100200401,frozenset({'BUTTON BOX '})
883,0.012474949899799598,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1557,0.012474949899799598,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'SET OF 6 SPICE TINS PANTRY DESIGN'})"
831,0.012474949899799598,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES'})"
1840,0.012474949899799598,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})"
1762,0.012474949899799598,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
8,0.012474949899799598,frozenset({'12 PENCILS TALL TUBE WOODLAND'})
1648,0.012474949899799598,"frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN', 'WOODEN TREE CHRISTMAS SCANDINAVIAN'})"
972,0.012474949899799598,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG OWLS'})"
1221,0.012474949899799598,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1701,0.012474949899799598,"frozenset({'JUMBO BAG RED RETROSPOT', 'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})"
929,0.012474949899799598,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PARTY BUNTING'})"
1291,0.012424849699398798,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
803,0.012424849699398798,frozenset({'WRAP ENGLISH ROSE '})
54,0.012424849699398798,frozenset({'BAG 250g SWIRLY MARBLES'})
396,0.012424849699398798,frozenset({'MAGNETS PACK OF 4 SWALLOWS'})
148,0.012424849699398798,frozenset({'CHRISTMAS TOILET ROLL'})
1404,0.012424849699398798,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG CARS BLUE'})"
1521,0.012374749498997997,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN ', 'PARTY BUNTING'})"
925,0.012374749498997997,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})"
398,0.012374749498997997,frozenset({'MEDIUM CERAMIC TOP STORAGE JAR'})
571,0.012324649298597194,frozenset({'RETROSPOT WOODEN HEART DECORATION'})
921,0.012324649298597194,"frozenset({'LUNCH BAG APPLE DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})"
546,0.012324649298597194,frozenset({'RED RETROSPOT SUGAR JAM BOWL'})
129,0.012324649298597194,frozenset({'CHILDRENS CUTLERY POLKADOT GREEN '})
1332,0.012324649298597194,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO STORAGE BAG SUKI'})"
1744,0.012324649298597194,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
835,0.012324649298597194,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})"
256,0.012324649298597194,frozenset({'GLASS APOTHECARY BOTTLE PERFUME'})
31,0.012324649298597194,frozenset({'ADVENT CALENDAR GINGHAM SACK'})
680,0.012324649298597194,frozenset({'SKETCHBOOK MAGNETIC SHOPPING LIST'})
1823,0.012324649298597194,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})"
613,0.012324649298597194,frozenset({'SET 6 PAPER TABLE LANTERN STARS '})
246,0.012324649298597194,frozenset({'GIN & TONIC DIET GREETING CARD '})
686,0.012324649298597194,frozenset({'SMALL CHOCOLATES PINK BOWL'})
601,0.012324649298597194,frozenset({'SCOTTIE DOGS BABY BIB'})
1502,0.012274549098196393,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
1387,0.012274549098196393,"frozenset({'LUNCH BAG APPLE DESIGN', 'PARTY BUNTING'})"
927,0.012274549098196393,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG WOODLAND'})"
92,0.012274549098196393,frozenset({'BUBBLEGUM RING ASSORTED'})
198,0.012274549098196393,frozenset({'EMERGENCY FIRST AID TIN '})
1732,0.012274549098196393,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1883,0.012274549098196393,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1287,0.012224448897795592,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
946,0.012224448897795592,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'RETROSPOT HEART HOT WATER BOTTLE'})"
1830,0.012224448897795592,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
1455,0.012224448897795592,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG SPACEBOY DESIGN '})"
1270,0.012224448897795592,"frozenset({'JUMBO BAG RED RETROSPOT', 'TOY TIDY PINK POLKADOT'})"
1432,0.012224448897795592,"frozenset({'LUNCH BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT '})"
88,0.012224448897795592,frozenset({'BOYS VINTAGE TIN SEASIDE BUCKET'})
231,0.012224448897795592,frozenset({'FOLKART ZINC HEART CHRISTMAS DEC'})
635,0.012224448897795592,frozenset({'SET OF 36 DOILIES PANTRY DESIGN'})
1510,0.012224448897795592,"frozenset({'PAPER BUNTING RETROSPOT', 'PARTY BUNTING'})"
103,0.012224448897795592,frozenset({'CARD CHRISTMAS VILLAGE'})
1165,0.01217434869739479,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG APPLES'})"
409,0.01217434869739479,frozenset({'MINIATURE ANTIQUE ROSE HOOK IVORY'})
513,0.01217434869739479,frozenset({'RAIN PONCHO RETROSPOT'})
1035,0.01217434869739479,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN '})"
915,0.01217434869739479,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG VINTAGE ALPHABET '})"
1583,0.01217434869739479,"frozenset({'REGENCY MILK JUG PINK ', 'REGENCY SUGAR BOWL GREEN'})"
1224,0.01217434869739479,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
949,0.01217434869739479,"frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS', 'CHRISTMAS CRAFT WHITE FAIRY '})"
1779,0.01217434869739479,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
1008,0.01217434869739479,"frozenset({'VINTAGE PAISLEY STATIONERY SET', 'DOTCOM POSTAGE'})"
1763,0.01217434869739479,"frozenset({'JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT ', 'JUMBO BAG PINK POLKADOT'})"
816,0.012124248496993988,"frozenset({'6 RIBBONS RUSTIC CHARM', 'REGENCY CAKESTAND 3 TIER'})"
1837,0.012124248496993988,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})"
821,0.012124248496993988,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', '60 CAKE CASES DOLLY GIRL DESIGN'})"
299,0.012124248496993988,frozenset({'HERB MARKER BASIL'})
1737,0.012124248496993988,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS', 'JUMBO BAG APPLES'})"
1886,0.012124248496993988,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
262,0.012074148296593186,frozenset({'GLITTER BUTTERFLY CLIPS'})
145,0.012074148296593186,frozenset({'CHRISTMAS PUDDING TRINKET POT '})
250,0.012074148296593186,frozenset({'GINGHAM HEART  DOORSTOP RED'})
1724,0.012074148296593186,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1453,0.012074148296593186,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'SPACEBOY LUNCH BOX '})"
1783,0.012074148296593186,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY'})"
1431,0.012074148296593186,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'LUNCH BAG RED RETROSPOT'})"
480,0.012074148296593186,frozenset({'PINK DOUGHNUT TRINKET POT '})
736,0.012074148296593186,frozenset({'TRAVEL CARD WALLET I LOVE LONDON'})
1108,0.012074148296593186,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'JAM MAKING SET WITH JARS'})"
203,0.012074148296593186,frozenset({'ENCHANTED BIRD COATHANGER 5 HOOK'})
460,0.012074148296593186,frozenset({'PARISIENNE CURIO CABINET'})
1536,0.012024048096192385,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN STRONGMAN'})"
894,0.012024048096192385,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG DOLLY GIRL DESIGN'})"
1210,0.012024048096192385,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG PINK POLKADOT'})"
1198,0.012024048096192385,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PINK POLKADOT'})"
663,0.012024048096192385,frozenset({'SET/10 BLUE POLKADOT PARTY CANDLES'})
303,0.012024048096192385,frozenset({'HERB MARKER ROSEMARY'})
1795,0.012024048096192385,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'LUNCH BAG RED RETROSPOT'})"
1159,0.012024048096192385,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG APPLES'})"
1844,0.012024048096192385,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})"
1850,0.012024048096192385,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})"
1331,0.012024048096192385,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG CARS BLUE'})"
1668,0.012024048096192385,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
547,0.012024048096192385,frozenset({'RED RETROSPOT TAPE'})
301,0.012024048096192385,frozenset({'HERB MARKER MINT'})
1257,0.012024048096192385,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT PICNIC BAG'})"
213,0.011973947895791584,"frozenset({'FEATHER PEN,HOT PINK'})"
1625,0.011973947895791584,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})"
1397,0.011973947895791584,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG CARS BLUE'})"
244,0.011973947895791584,frozenset({'GARLAND WOODEN HAPPY EASTER'})
1308,0.011973947895791584,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
91,0.011973947895791584,frozenset({'BROCADE RING PURSE '})
1865,0.011973947895791584,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})"
1098,0.011973947895791584,"frozenset({'JAM MAKING SET PRINTED', 'ROSES REGENCY TEACUP AND SAUCER '})"
1838,0.011923847695390781,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
1019,0.011923847695390781,"frozenset({'JUMBO BAG RED RETROSPOT', 'GARDENERS KNEELING PAD KEEP CALM '})"
532,0.011923847695390781,frozenset({'RED RETROSPOT BUTTER DISH'})
1549,0.011923847695390781,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE'})"
1777,0.011923847695390781,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1543,0.011923847695390781,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN STRONGMAN'})"
452,0.011923847695390781,frozenset({'PAPER BUNTING COLOURED LACE'})
302,0.011923847695390781,frozenset({'HERB MARKER PARSLEY'})
1851,0.011923847695390781,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})"
814,0.011923847695390781,"frozenset({'6 RIBBONS RUSTIC CHARM', 'PACK OF 72 RETROSPOT CAKE CASES'})"
592,0.011923847695390781,frozenset({'ROUND CONTAINER SET OF 5 RETROSPOT'})
1485,0.011923847695390781,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
449,0.011923847695390781,frozenset({'PANTRY ROLLING PIN'})
1478,0.011923847695390781,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'NATURAL SLATE HEART CHALKBOARD '})"
1465,0.011923847695390781,"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG SUKI DESIGN '})"
1092,0.011923847695390781,"frozenset({'JAM MAKING SET PRINTED', 'NATURAL SLATE HEART CHALKBOARD '})"
1702,0.011923847695390781,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1309,0.01187374749498998,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG WOODLAND'})"
1480,0.01187374749498998,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
886,0.01187374749498998,"frozenset({'JUMBO BAG APPLES', 'CHARLOTTE BAG APPLES DESIGN'})"
1594,0.01187374749498998,"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
510,0.01187374749498998,frozenset({'PURPLE DRAWERKNOB ACRYLIC EDWARDIAN'})
535,0.01187374749498998,frozenset({'RED RETROSPOT CHILDRENS UMBRELLA'})
304,0.01187374749498998,frozenset({'HERB MARKER THYME'})
228,0.01187374749498998,frozenset({'FINE WICKER HEART '})
1591,0.01187374749498998,"frozenset({'REGENCY TEAPOT ROSES ', 'ROSES REGENCY TEACUP AND SAUCER '})"
868,0.01187374749498998,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'BATHROOM METAL SIGN'})"
1001,0.011823647294589179,"frozenset({'DOTCOM POSTAGE', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1048,0.011823647294589179,"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER UNION JACK'})"
1517,0.011823647294589179,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'PARTY BUNTING'})"
1725,0.011823647294589179,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
1365,0.011823647294589179,"frozenset({'REGENCY CAKESTAND 3 TIER', 'LUNCH BAG  BLACK SKULL.'})"
1161,0.011823647294589179,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE DOILY '})"
1640,0.011823647294589179,"frozenset({'WOODEN BOX OF DOMINOES', 'VINTAGE SNAP CARDS'})"
1843,0.011823647294589179,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})"
1083,0.011823647294589179,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'LOVE HOT WATER BOTTLE'})"
1481,0.011823647294589179,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'NATURAL SLATE HEART CHALKBOARD '})"
1786,0.011823647294589179,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS '})"
811,0.011823647294589179,"frozenset({'JAM MAKING SET PRINTED', '6 RIBBONS RUSTIC CHARM'})"
1603,0.011773547094188376,"frozenset({'SET OF 12 MINI LOAF BAKING CASES', 'SET OF 6 SNACK LOAF BAKING CASES'})"
983,0.011773547094188376,"frozenset({'LOVEBIRD HANGING DECORATION WHITE ', 'DOTCOM POSTAGE'})"
1504,0.011773547094188376,"frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES ', 'PACK OF 72 RETROSPOT CAKE CASES'})"
1340,0.011773547094188376,"frozenset({'SUKI  SHOULDER BAG', 'JUMBO STORAGE BAG SUKI'})"
87,0.011773547094188376,frozenset({'BOX OF VINTAGE JIGSAW BLOCKS '})
967,0.011773547094188376,"frozenset({'HEART OF WICKER SMALL', 'DOTCOM POSTAGE'})"
998,0.011773547094188376,"frozenset({'DOTCOM POSTAGE', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
640,0.011773547094188376,frozenset({'SET OF 4 JAM JAR MAGNETS'})
1544,0.011773547094188376,"frozenset({'PLASTERS IN TIN VINTAGE PAISLEY ', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
108,0.011773547094188376,frozenset({'CARD PARTY GAMES '})
1733,0.011773547094188376,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES', 'JUMBO BAG ALPHABET'})"
802,0.011773547094188376,frozenset({'WRAP ALPHABET DESIGN'})
1304,0.011773547094188376,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'JUMBO BAG VINTAGE LEAF'})"
1798,0.011773547094188376,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})"
1249,0.011773547094188376,"frozenset({'PAPER BUNTING RETROSPOT', 'JUMBO BAG RED RETROSPOT'})"
1464,0.011723446893787575,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG SUKI DESIGN '})"
858,0.011723446893787575,"frozenset({'PARTY BUNTING', 'ASSORTED COLOUR BIRD ORNAMENT'})"
1860,0.011723446893787575,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})"
1516,0.011723446893787575,"frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS', 'PAPER CHAIN KIT VINTAGE CHRISTMAS'})"
523,0.011723446893787575,frozenset({'RED BABY BUNTING '})
1303,0.011723446893787575,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG RED RETROSPOT'})"
1302,0.011723446893787575,"frozenset({'LUNCH BAG APPLE DESIGN', 'JUMBO BAG VINTAGE LEAF'})"
958,0.011723446893787575,"frozenset({'DOTCOM POSTAGE', 'DOLLY GIRL LUNCH BOX'})"
1454,0.011723446893787575,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN '})"
932,0.011723446893787575,"frozenset({'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG SUKI DESIGN'})"
1030,0.011723446893787575,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PARTY BUNTING'})"
1172,0.011723446893787575,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG SUKI DESIGN '})"
1895,0.011723446893787575,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
1456,0.011723446893787575,"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN '})"
885,0.011673346693386773,"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG VINTAGE ALPHABET '})"
323,0.011673346693386773,frozenset({'IVORY WICKER HEART MEDIUM'})
865,0.011673346693386773,"frozenset({'JUMBO BAG RED RETROSPOT', 'BATHROOM METAL SIGN'})"
1568,0.011673346693386773,"frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'RED SPOT CERAMIC DRAWER KNOB'})"
1812,0.011673346693386773,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
974,0.011673346693386773,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'DOTCOM POSTAGE'})"
1449,0.011673346693386773,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG SPACEBOY DESIGN '})"
1751,0.011673346693386773,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
240,0.011673346693386773,frozenset({'FUNKY DIVA PEN'})
704,0.011673346693386773,frozenset({'SPACEBOY MINI BACKPACK'})
1489,0.011673346693386773,"frozenset({'PACK OF 60 MUSHROOM CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
1685,0.011673346693386773,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE', 'ROSES REGENCY TEACUP AND SAUCER '})"
167,0.011673346693386773,frozenset({'DECORATIVE WICKER HEART LARGE'})
394,0.011673346693386773,frozenset({'MAGIC DRAWING SLATE DOLLY GIRL '})
1692,0.011673346693386773,"frozenset({'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE', 'JUMBO BAG PINK POLKADOT'})"
1729,0.011673346693386773,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
1479,0.011673346693386773,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'REGENCY CAKESTAND 3 TIER'})"
1699,0.011673346693386773,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})"
1539,0.011673346693386773,"frozenset({'PLASTERS IN TIN SKULLS', 'PLASTERS IN TIN WOODLAND ANIMALS'})"
1358,0.011673346693386773,"frozenset({'LUNCH BAG VINTAGE DOILY ', 'LUNCH BAG  BLACK SKULL.'})"
1756,0.011673346693386773,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG TOYS '})"
1585,0.011673346693386773,"frozenset({'REGENCY SUGAR BOWL GREEN', 'REGENCY TEAPOT ROSES '})"
174,0.011673346693386773,frozenset({'DOORMAT 3 SMILEY CATS'})
1570,0.011673346693386773,"frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'WHITE SPOT RED CERAMIC DRAWER KNOB'})"
1271,0.011623246492985972,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'JUMBO BAG RED RETROSPOT'})"
17,0.011623246492985972,frozenset({'3 TRADITIONAl BISCUIT CUTTERS  SET'})
906,0.011623246492985972,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'CHARLOTTE BAG PINK POLKADOT'})"
893,0.011623246492985972,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG DOLLY GIRL DESIGN'})"
428,0.011623246492985972,frozenset({'PACK OF 12 SKULL TISSUES'})
1384,0.011623246492985972,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE DOILY '})"
1247,0.011623246492985972,"frozenset({'JUMBO BAG RED RETROSPOT', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
1345,0.011623246492985972,"frozenset({'LADIES & GENTLEMEN METAL SIGN', 'PLEASE ONE PERSON METAL SIGN'})"
1379,0.011623246492985972,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})"
271,0.011623246492985972,frozenset({'GUMBALL MAGAZINE RACK'})
469,0.011623246492985972,frozenset({'PHOTO FRAME 3 CLASSIC HANGING'})
602,0.011623246492985972,frozenset({'SET 12 COLOUR PENCILS DOLLY GIRL '})
1882,0.01157314629258517,"frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN', 'WOODEN STAR CHRISTMAS SCANDINAVIAN', 'WOODEN HEART CHRISTMAS SCANDINAVIAN'})"
253,0.01157314629258517,frozenset({'GIRLS VINTAGE TIN SEASIDE BUCKET'})
1314,0.01157314629258517,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'WOODLAND CHARLOTTE BAG'})"
1749,0.01157314629258517,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS'})"
1529,0.01157314629258517,"frozenset({'WOODLAND CHARLOTTE BAG', 'PARTY BUNTING'})"
685,0.01157314629258517,frozenset({'SMALL CERAMIC TOP STORAGE JAR '})
1160,0.01157314629258517,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG STRAWBERRY'})"
